                    *********************************************************************************
                    *  Z= 82 A=205: Positive-Parity Spin-dependent Level Density [MeV-1] for PB205  *
   1.50  0.281  1.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.75  0.303  1.00E+00 1.67E+00 6.67E+00 0.00E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.00  0.324  2.00E+00 6.67E+00 4.67E+01 1.67E+00 1.67E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.25  0.344  4.00E+00 1.36E+01 1.36E+02 1.67E+00 1.67E+00 1.67E+00 0.00E+00 1.67E+00 1.92E+00 1.67E+00 3.33E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.50  0.363  7.00E+00 1.19E+01 1.30E+02 0.00E+00 3.33E+00 0.00E+00 0.00E+00 1.67E+00 1.92E+00 1.67E+00 3.33E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.75  0.380  1.40E+01 3.80E+01 3.70E+02 8.33E+00 5.21E+00 2.07E+00 1.67E+00 2.42E+00 5.36E+00 2.62E+00 3.62E+00 5.00E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.00  0.397  2.50E+01 5.58E+01 5.63E+02 8.33E+00 8.54E+00 3.74E+00 3.33E+00 4.09E+00 6.50E+00 5.95E+00 8.62E+00 5.00E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.25  0.414  4.00E+01 5.69E+01 5.58E+02 6.75E+00 1.02E+01 1.00E+01 1.67E+00 2.42E+00 4.48E+00 4.58E+00 8.33E+00 6.75E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.50  0.429  5.30E+01 5.29E+01 5.45E+02 5.20E+00 1.02E+01 6.98E+00 5.00E+00 4.13E-01 1.67E+00 7.71E+00 5.33E+00 7.08E+00 3.33E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.75  0.444  7.80E+01 1.41E+02 1.61E+03 1.51E+01 2.32E+01 1.20E+01 6.71E+00 8.75E+00 7.59E+00 1.49E+01 1.53E+01 2.03E+01 1.25E+01 5.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.00  0.459  1.18E+02 1.85E+02 2.19E+03 1.18E+01 2.66E+01 1.27E+01 1.00E+01 2.17E+01 1.16E+01 2.30E+01 2.50E+01 2.20E+01 1.42E+01 6.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.25  0.473  1.63E+02 1.69E+02 1.98E+03 8.33E+00 2.39E+01 1.44E+01 8.33E+00 2.02E+01 1.52E+01 2.21E+01 2.19E+01 2.00E+01 1.17E+01 3.33E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.50  0.487  2.00E+02 1.32E+02 1.43E+03 1.00E+01 1.94E+01 1.13E+01 8.55E+00 1.72E+01 1.02E+01 1.82E+01 1.85E+01 1.02E+01 6.67E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.75  0.500  2.34E+02 1.36E+02 1.51E+03 1.00E+01 2.08E+01 7.61E+00 1.36E+01 2.00E+01 7.86E+00 1.78E+01 1.48E+01 1.02E+01 5.00E+00 5.00E+00 3.33E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   5.00  0.513  2.79E+02 2.25E+02 2.63E+03 6.67E+00 2.86E+01 2.52E+01 3.36E+01 2.17E+01 2.33E+01 1.95E+01 1.17E+01 2.02E+01 1.67E+01 1.00E+01 6.67E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   5.50  0.538  4.24E+02 3.53E+02 4.32E+03 2.23E+01 2.83E+01 4.52E+01 3.40E+01 2.00E+01 2.67E+01 4.71E+01 4.50E+01 3.33E+01 2.33E+01 1.67E+01 8.33E+00 1.67E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   6.00  0.562  6.14E+02 4.07E+02 5.49E+03 1.83E+01 3.03E+01 3.79E+01 2.91E+01 4.65E+01 6.00E+01 3.85E+01 3.50E+01 3.11E+01 8.33E+00 2.25E+01 1.50E+01 1.00E+01 1.00E+01 5.50E+00 5.75E+00 3.33E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   6.50  0.585  1.00E+03 1.14E+03 1.78E+04 3.59E+01 3.50E+01 6.05E+01 1.20E+02 1.45E+02 1.30E+02 8.50E+01 7.33E+01 9.15E+01 6.50E+01 7.75E+01 6.67E+01 4.83E+01 4.33E+01 2.83E+01 1.91E+01 1.33E+01 4.97E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   7.00  0.607  1.86E+03 2.29E+03 3.76E+04 6.74E+01 8.16E+01 1.60E+02 1.45E+02 2.23E+02 2.00E+02 2.00E+02 2.03E+02 1.85E+02 1.28E+02 1.47E+02 1.38E+02 1.27E+02 1.05E+02 7.00E+01 5.83E+01 3.33E+01 1.33E+01 3.33E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   7.50  0.628  3.68E+03 4.97E+03 8.60E+04 8.67E+01 1.54E+02 2.99E+02 2.72E+02 4.82E+02 4.67E+02 4.20E+02 4.32E+02 3.67E+02 2.97E+02 3.48E+02 3.30E+02 2.78E+02 2.57E+02 1.97E+02 1.33E+02 9.17E+01 4.83E+01 1.17E+01 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   8.00  0.649  7.10E+03 8.72E+03 1.60E+05 1.28E+02 2.68E+02 3.08E+02 4.27E+02 6.43E+02 7.45E+02 7.88E+02 7.95E+02 7.07E+02 6.77E+02 6.27E+02 5.65E+02 5.32E+02 5.00E+02 3.80E+02 2.98E+02 1.97E+02 9.17E+01 3.67E+01 1.00E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   8.50  0.669  1.33E+04 1.62E+04 2.89E+05 4.42E+02 5.07E+02 7.38E+02 8.68E+02 1.24E+03 1.27E+03 1.32E+03 1.47E+03 1.32E+03 1.20E+03 1.12E+03 1.04E+03 9.88E+02 8.58E+02 6.67E+02 5.33E+02 3.25E+02 1.65E+02 7.67E+01 2.17E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   9.00  0.688  2.49E+04 3.00E+04 5.39E+05 6.77E+02 1.28E+03 1.48E+03 1.52E+03 1.80E+03 2.18E+03 2.41E+03 2.82E+03 2.90E+03 2.51E+03 2.06E+03 1.82E+03 1.66E+03 1.43E+03 1.24E+03 9.82E+02 6.82E+02 3.73E+02 1.58E+02 4.33E+01 1.50E+01 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   9.50  0.707  4.49E+04 4.99E+04 8.84E+05 1.60E+03 2.14E+03 2.40E+03 2.68E+03 2.87E+03 3.57E+03 4.11E+03 4.66E+03 4.62E+03 4.21E+03 3.47E+03 3.04E+03 2.64E+03 2.31E+03 1.95E+03 1.51E+03 1.05E+03 5.98E+02 2.97E+02 1.23E+02 4.00E+01 1.33E+01 5.00E+00 1.67E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  10.00  0.725  8.11E+04 9.49E+04 1.71E+06 2.29E+03 4.42E+03 5.36E+03 5.28E+03 5.89E+03 6.07E+03 6.58E+03 8.10E+03 8.60E+03 8.04E+03 7.17E+03 6.13E+03 4.82E+03 4.32E+03 3.56E+03 2.99E+03 2.27E+03 1.48E+03 8.10E+02 4.13E+02 1.67E+02 8.67E+01 4.17E+01 2.33E+01 1.17E+01 3.33E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  11.00  0.761  2.87E+05 3.17E+05 5.95E+06 7.81E+03 1.35E+04 1.53E+04 1.76E+04 1.93E+04 2.03E+04 2.23E+04 2.57E+04 2.66E+04 2.52E+04 2.30E+04 2.00E+04 1.72E+04 1.44E+04 1.19E+04 1.01E+04 8.23E+03 6.31E+03 4.45E+03 3.01E+03 1.92E+03 1.15E+03 6.87E+02 3.38E+02 1.87E+02 6.67E+01 2.33E+01 3.33E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  12.00  0.795  9.97E+05 1.10E+06 2.19E+07 1.97E+04 3.59E+04 4.80E+04 5.87E+04 6.83E+04 7.36E+04 7.79E+04 8.35E+04 8.51E+04 8.25E+04 7.79E+04 7.05E+04 6.22E+04 5.37E+04 4.63E+04 3.88E+04 3.24E+04 2.63E+04 2.04E+04 1.53E+04 1.07E+04 7.11E+03 4.34E+03 2.48E+03 1.36E+03 5.75E+02 2.27E+02 5.83E+01 1.00E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  13.00  0.827  3.40E+06 3.71E+06 7.63E+07 4.86E+04 9.66E+04 1.44E+05 1.90E+05 2.30E+05 2.51E+05 2.62E+05 2.69E+05 2.70E+05 2.66E+05 2.55E+05 2.41E+05 2.18E+05 1.93E+05 1.66E+05 1.40E+05 1.18E+05 9.63E+04 7.69E+04 5.98E+04 4.41E+04 3.05E+04 2.00E+04 1.20E+04 6.54E+03 3.20E+03 1.28E+03 4.05E+02 1.38E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  14.00  0.858  1.11E+07 1.18E+07 2.49E+08 1.34E+05 2.74E+05 4.23E+05 5.70E+05 7.00E+05 7.84E+05 8.30E+05 8.48E+05 8.40E+05 8.17E+05 7.90E+05 7.53E+05 7.00E+05 6.31E+05 5.53E+05 4.74E+05 3.97E+05 3.25E+05 2.62E+05 2.06E+05 1.57E+05 1.14E+05 7.83E+04 5.02E+04 2.98E+04 1.60E+04 7.65E+03 3.36E+03 2.42E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  15.00  0.889  2.86E+07 2.32E+07 4.98E+08 2.66E+05 5.46E+05 8.11E+05 1.08E+06 1.31E+06 1.47E+06 1.58E+06 1.64E+06 1.64E+06 1.60E+06 1.55E+06 1.47E+06 1.37E+06 1.25E+06 1.11E+06 9.61E+05 8.12E+05 6.72E+05 5.44E+05 4.30E+05 3.32E+05 2.48E+05 1.77E+05 1.21E+05 7.76E+04 4.67E+04 2.58E+04 1.37E+04 1.38E+04 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  16.00  0.918  6.30E+07 4.57E+07 1.00E+09 5.30E+05 1.09E+06 1.55E+06 2.03E+06 2.45E+06 2.77E+06 3.02E+06 3.17E+06 3.19E+06 3.15E+06 3.02E+06 2.87E+06 2.67E+06 2.46E+06 2.21E+06 1.95E+06 1.66E+06 1.39E+06 1.13E+06 8.98E+05 7.04E+05 5.38E+05 4.02E+05 2.91E+05 2.02E+05 1.36E+05 8.67E+04 5.61E+04 7.84E+04 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  17.00  0.946  1.31E+08 9.07E+07 2.05E+09 1.05E+06 2.17E+06 2.98E+06 3.83E+06 4.58E+06 5.20E+06 5.76E+06 6.12E+06 6.21E+06 6.18E+06 5.91E+06 5.60E+06 5.21E+06 4.86E+06 4.42E+06 3.95E+06 3.41E+06 2.88E+06 2.35E+06 1.88E+06 1.49E+06 1.17E+06 9.09E+05 7.01E+05 5.27E+05 3.99E+05 2.92E+05 2.29E+05 4.46E+05 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  18.00  0.973  2.68E+08 1.82E+08 4.29E+09 2.10E+06 4.33E+06 5.72E+06 7.23E+06 8.58E+06 9.78E+06 1.10E+07 1.18E+07 1.21E+07 1.21E+07 1.16E+07 1.09E+07 1.02E+07 9.60E+06 8.84E+06 8.01E+06 6.98E+06 5.96E+06 4.87E+06 3.92E+06 3.16E+06 2.54E+06 2.06E+06 1.69E+06 1.37E+06 1.17E+06 9.84E+05 9.35E+05 2.54E+06 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  19.00  1.000  5.46E+08 3.74E+08 9.42E+09 4.17E+06 8.63E+06 1.10E+07 1.36E+07 1.60E+07 1.84E+07 2.10E+07 2.29E+07 2.35E+07 2.38E+07 2.26E+07 2.13E+07 1.98E+07 1.90E+07 1.77E+07 1.63E+07 1.43E+07 1.23E+07 1.01E+07 8.18E+06 6.70E+06 5.51E+06 4.66E+06 4.06E+06 3.57E+06 3.41E+06 3.31E+06 3.82E+06 1.44E+07 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  20.00  1.026  1.14E+09 8.11E+08 2.30E+10 8.29E+06 1.72E+07 2.10E+07 2.57E+07 3.00E+07 3.45E+07 4.00E+07 4.42E+07 4.58E+07 4.67E+07 4.42E+07 4.16E+07 3.87E+07 3.75E+07 3.53E+07 3.30E+07 2.93E+07 2.55E+07 2.10E+07 1.71E+07 1.42E+07 1.20E+07 1.05E+07 9.77E+06 9.30E+06 9.97E+06 1.12E+07 1.56E+07 8.22E+07 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  22.50  1.088  1.61E+10 1.11E+10 5.15E+11 4.63E+07 9.66E+07 1.07E+08 1.26E+08 1.44E+08 1.67E+08 2.01E+08 2.29E+08 2.43E+08 2.52E+08 2.36E+08 2.21E+08 2.06E+08 2.06E+08 2.00E+08 1.93E+08 1.76E+08 1.57E+08 1.31E+08 1.08E+08 9.29E+07 8.33E+07 8.14E+07 8.78E+07 1.02E+08 1.46E+08 2.32E+08 5.25E+08 6.35E+09 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
