                    *********************************************************************************
                    *  Z= 24 A= 41: Positive-Parity Spin-dependent Level Density [MeV-1] for CR 41  *
 140.00  4.724  4.08E+29 7.97E+28 1.59E+29 7.97E+28 2.76E+13 1.69E+13 1.87E+13 1.07E+13 1.12E+13 8.85E+12 9.55E+12 1.39E+13 3.28E+12 8.90E+12 6.80E+12 3.25E+13 5.16E+12 3.15E+12 1.90E+12 3.06E+12 2.45E+12 7.11E+13 2.41E+24 4.46E+21 2.86E+13 7.91E+15 1.69E+09 2.05E+04 1.14E+10 2.58E+04 9.90E+07 8.68E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 150.00  4.890  3.50E+31 6.84E+30 1.37E+31 6.84E+30 5.50E+13 3.36E+13 3.72E+13 2.14E+13 2.23E+13 1.76E+13 1.90E+13 2.78E+13 6.54E+12 1.77E+13 1.36E+13 6.50E+13 1.03E+13 6.28E+12 3.78E+12 6.11E+12 4.90E+12 1.42E+14 1.20E+26 1.38E+23 2.02E+14 8.74E+16 5.53E+09 2.74E+04 4.38E+10 3.50E+04 2.63E+08 1.10E+04 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 160.00  5.050  3.01E+33 5.88E+32 1.18E+33 5.88E+32 1.10E+14 6.69E+13 7.42E+13 4.26E+13 4.45E+13 3.51E+13 3.79E+13 5.54E+13 1.30E+13 3.54E+13 2.70E+13 1.30E+14 2.05E+13 1.25E+13 7.54E+12 1.22E+13 9.77E+12 2.84E+14 6.02E+27 4.29E+24 1.42E+15 9.66E+17 1.81E+10 3.68E+04 1.69E+11 4.75E+04 7.00E+08 1.40E+04 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 170.00  5.206  2.58E+35 5.05E+34 1.01E+35 5.05E+34 2.19E+14 1.33E+14 1.48E+14 8.48E+13 8.86E+13 7.00E+13 7.56E+13 1.11E+14 2.59E+13 7.06E+13 5.39E+13 2.59E+14 4.10E+13 2.50E+13 1.50E+13 2.43E+13 1.95E+13 5.68E+14 3.01E+29 1.33E+26 1.01E+16 1.07E+19 5.94E+10 4.93E+04 6.49E+11 6.44E+04 1.86E+09 1.77E+04 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 180.00  5.357  2.22E+37 4.33E+36 8.67E+36 4.33E+36 4.36E+14 2.66E+14 2.94E+14 1.69E+14 1.76E+14 1.39E+14 1.51E+14 2.21E+14 5.16E+13 1.41E+14 1.08E+14 5.18E+14 8.17E+13 4.98E+13 3.00E+13 4.85E+13 3.89E+13 1.14E+15 1.50E+31 4.12E+27 7.11E+16 1.18E+20 1.94E+11 6.60E+04 2.50E+12 8.74E+04 4.96E+09 2.25E+04 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 190.00  5.504  1.90E+39 3.72E+38 7.44E+38 3.72E+38 8.69E+14 5.29E+14 5.87E+14 3.36E+14 3.51E+14 2.78E+14 3.00E+14 4.40E+14 1.03E+14 2.81E+14 2.15E+14 1.03E+15 1.63E+14 9.93E+13 5.98E+13 9.69E+13 7.77E+13 2.27E+15 7.52E+32 1.28E+29 5.02E+17 1.30E+21 6.37E+11 8.84E+04 9.62E+12 1.19E+05 1.32E+10 2.85E+04 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 200.00  5.647  1.64E+41 3.20E+40 6.39E+40 3.20E+40 1.73E+15 1.05E+15 1.17E+15 6.69E+14 7.00E+14 5.53E+14 5.98E+14 8.77E+14 2.05E+14 5.60E+14 4.28E+14 2.06E+15 3.25E+14 1.98E+14 1.19E+14 1.93E+14 1.55E+14 4.54E+15 3.76E+34 3.96E+30 3.55E+18 1.44E+22 2.09E+12 1.19E+05 3.70E+13 1.61E+05 3.51E+10 3.62E+04 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 
                    *********************************************************************************
                    *  Z= 24 A= 70: Positive-Parity Spin-dependent Level Density [MeV-1] for CR 70  *
                    *********************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT     J=00     J=01     J=02     J=03     J=04     J=05     J=06     J=07     J=08     J=09     J=10     J=11     J=12     J=13     J=14     J=15     J=16     J=17     J=18     J=19     J=20     J=21     J=22     J=23     J=24     J=25     J=26     J=27     J=28     J=29     J=30     J=31     J=32     J=33     J=34     J=35     J=36     J=37     J=38     J=39     J=40     J=41     J=42     J=43     J=44     J=45     J=46     J=47     J=48     J=49
   0.25  0.198  1.00E+00 1.94E+00 3.03E+00 1.67E+00 0.00E+00 2.73E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.50  0.280  1.00E+00 2.73E-01 1.36E+00 0.00E+00 0.00E+00 2.73E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.75  0.343  1.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.00  0.396  1.00E+00 1.67E+00 1.67E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.25  0.443  2.00E+00 1.94E+00 4.12E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 2.73E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.50  0.486  2.00E+00 2.21E+00 5.48E+00 1.67E+00 0.00E+00 2.73E-01 0.00E+00 2.73E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.75  0.524  3.00E+00 2.21E+00 5.48E+00 1.67E+00 0.00E+00 2.73E-01 0.00E+00 2.73E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.00  0.561  4.00E+00 3.61E+00 8.03E+00 1.67E+00 1.67E+00 2.73E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.25  0.595  5.00E+00 9.19E+00 4.24E+01 1.94E+00 3.61E+00 2.21E+00 0.00E+00 0.00E+00 4.14E-02 1.39E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.50  0.627  8.00E+00 1.67E+01 7.25E+01 5.55E+00 3.88E+00 3.88E+00 3.32E-01 1.67E+00 4.14E-02 1.39E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.75  0.657  1.30E+01 1.82E+01 7.60E+01 6.26E+00 3.61E+00 3.85E+00 8.77E-01 3.33E+00 0.00E+00 2.73E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.00  0.687  1.70E+01 1.93E+01 1.25E+02 2.93E+00 2.39E+00 5.51E+00 1.42E+00 5.00E+00 0.00E+00 5.45E-01 7.82E-02 1.39E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.25  0.715  2.30E+01 2.24E+01 1.68E+02 3.61E+00 7.26E-01 5.68E+00 3.57E+00 2.76E+00 1.50E+00 1.70E+00 1.47E+00 1.39E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.50  0.742  2.80E+01 2.43E+01 1.71E+02 5.27E+00 7.26E-01 5.14E+00 3.30E+00 3.30E+00 2.10E+00 2.82E+00 1.39E+00 2.73E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.75  0.768  3.60E+01 3.26E+01 2.03E+02 6.09E+00 3.30E+00 9.50E+00 3.03E+00 4.37E+00 2.38E+00 3.06E+00 5.45E-01 2.73E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.00  0.793  4.50E+01 4.19E+01 2.57E+02 6.21E+00 6.36E+00 1.04E+01 5.05E+00 7.98E+00 3.08E+00 1.94E+00 5.45E-01 2.73E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.25  0.817  5.70E+01 5.59E+01 3.43E+02 8.15E+00 7.52E+00 1.73E+01 4.97E+00 1.11E+01 2.04E+00 3.33E+00 1.46E-01 1.39E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.50  0.841  7.30E+01 7.09E+01 4.48E+02 1.40E+01 1.03E+01 1.47E+01 8.77E+00 7.45E+00 7.04E+00 4.27E+00 2.93E+00 1.39E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.75  0.864  9.40E+01 1.01E+02 6.50E+02 1.98E+01 1.42E+01 2.29E+01 1.38E+01 1.03E+01 9.16E+00 3.43E+00 3.06E+00 3.06E+00 2.73E-01 0.00E+00 2.88E-02 1.39E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   5.00  0.886  1.24E+02 1.38E+02 9.15E+02 2.86E+01 1.84E+01 3.03E+01 1.66E+01 1.04E+01 1.28E+01 7.03E+00 5.27E+00 5.00E+00 4.91E-01 1.39E+00 2.88E-02 1.39E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   5.50  0.930  2.17E+02 2.34E+02 1.82E+03 3.17E+01 1.90E+01 5.12E+01 3.48E+01 3.35E+01 2.16E+01 1.38E+01 7.39E+00 1.10E+01 3.01E+00 5.58E+00 0.00E+00 0.00E+00 3.95E-02 1.39E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   6.00  0.971  3.61E+02 3.43E+02 2.91E+03 3.09E+01 3.56E+01 7.12E+01 4.95E+01 4.59E+01 2.65E+01 2.31E+01 2.06E+01 1.89E+01 1.13E+01 3.34E+00 2.48E-01 4.18E+00 1.39E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   6.50  1.011  5.97E+02 6.00E+02 5.07E+03 6.59E+01 6.23E+01 1.09E+02 7.66E+01 8.69E+01 6.83E+01 4.46E+01 2.69E+01 2.08E+01 1.23E+01 1.22E+01 5.58E+00 3.10E+00 1.57E+00 1.48E+00 1.44E+00 1.39E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   7.00  1.049  9.72E+02 9.01E+02 7.74E+03 9.19E+01 7.85E+01 1.59E+02 1.45E+02 1.22E+02 1.01E+02 6.99E+01 4.18E+01 3.19E+01 1.49E+01 1.84E+01 9.53E+00 5.32E+00 5.91E+00 4.18E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   7.50  1.086  1.57E+03 1.49E+03 1.30E+04 1.39E+02 1.47E+02 2.65E+02 2.12E+02 2.34E+02 1.36E+02 1.31E+02 6.41E+01 6.53E+01 3.28E+01 2.34E+01 1.38E+01 1.46E+01 4.57E+00 5.58E+00 4.35E-01 2.79E+00 1.98E-02 1.39E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   8.00  1.121  2.56E+03 2.47E+03 2.20E+04 2.26E+02 2.13E+02 4.70E+02 3.32E+02 3.89E+02 2.46E+02 1.90E+02 1.09E+02 8.82E+01 6.85E+01 4.76E+01 2.79E+01 2.11E+01 1.13E+01 1.36E+01 4.92E+00 6.97E+00 0.00E+00 0.00E+00 2.74E-02 1.39E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   8.50  1.156  4.21E+03 4.14E+03 3.72E+04 3.54E+02 3.71E+02 7.80E+02 5.89E+02 5.55E+02 4.32E+02 3.48E+02 2.22E+02 1.78E+02 9.43E+01 6.24E+01 4.06E+01 3.62E+01 2.73E+01 2.37E+01 9.76E+00 3.91E+00 1.74E+00 5.58E+00 1.39E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   9.00  1.189  6.96E+03 6.87E+03 6.28E+04 5.71E+02 6.18E+02 1.22E+03 9.20E+02 1.02E+03 7.62E+02 5.73E+02 3.84E+02 2.66E+02 1.58E+02 9.97E+01 8.78E+01 6.41E+01 4.39E+01 1.94E+01 2.03E+01 2.08E+01 1.21E+01 4.58E+00 1.60E+00 1.39E+00 1.43E+00 1.39E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
