                    *********************************************************************************
                    *  Z= 22 A= 38: Positive-Parity Spin-dependent Level Density [MeV-1] for TI 38  *
   9.00  1.181  1.15E+05 1.41E+05 2.59E+06 9.86E+03 6.58E+03 6.95E+03 7.46E+03 8.00E+03 8.75E+03 8.74E+03 9.55E+03 9.77E+03 9.97E+03 9.39E+03 8.58E+03 7.60E+03 6.37E+03 5.31E+03 4.41E+03 3.50E+03 2.86E+03 2.16E+03 1.67E+03 1.23E+03 8.29E+02 5.47E+02 3.25E+02 1.93E+02 1.05E+02 4.07E+01 7.53E+00 3.01E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   9.50  1.213  2.16E+05 2.64E+05 4.93E+06 1.99E+04 1.40E+04 1.37E+04 1.34E+04 1.34E+04 1.35E+04 1.49E+04 1.70E+04 1.85E+04 1.89E+04 1.84E+04 1.64E+04 1.39E+04 1.15E+04 9.76E+03 8.21E+03 6.91E+03 5.96E+03 4.78E+03 3.65E+03 2.73E+03 1.86E+03 1.28E+03 8.44E+02 4.97E+02 3.42E+02 1.17E+02 3.62E+01 1.51E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  10.00  1.245  4.04E+05 4.84E+05 9.29E+06 3.60E+04 2.38E+04 2.34E+04 2.30E+04 2.39E+04 2.46E+04 2.78E+04 3.10E+04 3.34E+04 3.42E+04 3.29E+04 2.93E+04 2.52E+04 2.17E+04 1.86E+04 1.60E+04 1.40E+04 1.17E+04 9.58E+03 7.56E+03 5.59E+03 4.01E+03 2.80E+03 1.90E+03 1.20E+03 1.02E+03 3.93E+02 1.69E+02 7.98E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  11.00  1.305  1.43E+06 1.57E+06 3.21E+07 1.02E+05 5.74E+04 5.45E+04 6.79E+04 8.00E+04 9.25E+04 9.95E+04 1.03E+05 1.02E+05 9.98E+04 9.54E+04 8.95E+04 8.40E+04 7.64E+04 6.90E+04 6.04E+04 5.17E+04 4.30E+04 3.50E+04 2.81E+04 2.18E+04 1.68E+04 1.27E+04 9.27E+03 6.72E+03 6.67E+03 3.01E+03 1.42E+03 1.19E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  12.00  1.364  4.74E+06 5.04E+06 1.08E+08 3.17E+05 1.67E+05 1.61E+05 2.00E+05 2.50E+05 2.84E+05 3.06E+05 3.11E+05 3.06E+05 3.00E+05 2.92E+05 2.85E+05 2.71E+05 2.56E+05 2.32E+05 2.05E+05 1.76E+05 1.49E+05 1.24E+05 1.02E+05 8.38E+04 6.72E+04 5.30E+04 4.10E+04 3.07E+04 3.50E+04 1.68E+04 8.24E+03 7.75E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  13.00  1.419  1.54E+07 1.63E+07 3.59E+08 1.07E+06 5.98E+05 5.42E+05 6.17E+05 7.13E+05 7.95E+05 8.66E+05 9.16E+05 9.50E+05 9.59E+05 9.51E+05 9.18E+05 8.68E+05 8.04E+05 7.34E+05 6.59E+05 5.84E+05 5.12E+05 4.41E+05 3.75E+05 3.12E+05 2.56E+05 2.05E+05 1.61E+05 1.25E+05 1.62E+05 8.15E+04 4.18E+04 4.40E+04 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  14.00  1.473  4.84E+07 4.98E+07 1.14E+09 3.30E+06 1.83E+06 1.59E+06 1.76E+06 2.01E+06 2.25E+06 2.47E+06 2.66E+06 2.79E+06 2.85E+06 2.83E+06 2.74E+06 2.60E+06 2.43E+06 2.25E+06 2.06E+06 1.86E+06 1.66E+06 1.46E+06 1.25E+06 1.06E+06 8.83E+05 7.25E+05 5.87E+05 4.68E+05 6.72E+05 3.50E+05 1.87E+05 2.11E+05 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  15.00  1.524  1.19E+08 9.20E+07 2.16E+09 6.00E+06 3.30E+06 2.72E+06 3.08E+06 3.58E+06 4.06E+06 4.47E+06 4.77E+06 4.97E+06 5.05E+06 5.02E+06 4.92E+06 4.73E+06 4.50E+06 4.20E+06 3.88E+06 3.53E+06 3.16E+06 2.80E+06 2.43E+06 2.09E+06 1.77E+06 1.48E+06 1.22E+06 9.97E+05 1.52E+06 8.09E+05 4.41E+05 5.11E+05 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  16.00  1.574  2.51E+08 1.71E+08 4.14E+09 1.09E+07 5.95E+06 4.66E+06 5.38E+06 6.38E+06 7.32E+06 8.08E+06 8.54E+06 8.83E+06 8.94E+06 8.91E+06 8.83E+06 8.60E+06 8.31E+06 7.86E+06 7.34E+06 6.69E+06 6.04E+06 5.37E+06 4.72E+06 4.11E+06 3.55E+06 3.03E+06 2.55E+06 2.12E+06 3.46E+06 1.87E+06 1.04E+06 1.24E+06 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  17.00  1.623  4.95E+08 3.18E+08 7.95E+09 1.99E+07 1.07E+07 7.98E+06 9.41E+06 1.14E+07 1.32E+07 1.46E+07 1.53E+07 1.57E+07 1.58E+07 1.58E+07 1.59E+07 1.56E+07 1.54E+07 1.47E+07 1.39E+07 1.27E+07 1.15E+07 1.03E+07 9.15E+06 8.08E+06 7.12E+06 6.19E+06 5.33E+06 4.51E+06 7.84E+06 4.31E+06 2.45E+06 3.00E+06 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  18.00  1.670  9.51E+08 5.95E+08 1.54E+10 3.61E+07 1.94E+07 1.37E+07 1.64E+07 2.03E+07 2.38E+07 2.64E+07 2.74E+07 2.79E+07 2.80E+07 2.81E+07 2.85E+07 2.84E+07 2.84E+07 2.75E+07 2.62E+07 2.41E+07 2.20E+07 1.98E+07 1.78E+07 1.59E+07 1.43E+07 1.27E+07 1.11E+07 9.60E+06 1.78E+07 9.96E+06 5.79E+06 7.28E+06 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  19.00  1.716  1.81E+09 1.12E+09 3.00E+10 6.57E+07 3.50E+07 2.34E+07 2.87E+07 3.62E+07 4.29E+07 4.77E+07 4.91E+07 4.96E+07 4.96E+07 4.98E+07 5.12E+07 5.17E+07 5.26E+07 5.15E+07 4.95E+07 4.56E+07 4.19E+07 3.79E+07 3.44E+07 3.13E+07 2.86E+07 2.59E+07 2.32E+07 2.04E+07 4.04E+07 2.30E+07 1.36E+07 1.76E+07 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  20.00  1.760  3.42E+09 2.12E+09 5.91E+10 1.19E+08 6.32E+07 4.00E+07 5.03E+07 6.46E+07 7.74E+07 8.63E+07 8.80E+07 8.82E+07 8.78E+07 8.84E+07 9.19E+07 9.41E+07 9.72E+07 9.63E+07 9.35E+07 8.65E+07 8.00E+07 7.28E+07 6.68E+07 6.15E+07 5.73E+07 5.29E+07 4.84E+07 4.35E+07 9.16E+07 5.31E+07 3.22E+07 4.28E+07 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  22.50  1.867  1.95E+10 1.08E+10 3.34E+11 5.32E+08 2.77E+08 1.53E+08 2.03E+08 2.74E+08 3.38E+08 3.79E+08 3.78E+08 3.72E+08 3.66E+08 3.71E+08 3.97E+08 4.20E+08 4.52E+08 4.61E+08 4.59E+08 4.28E+08 4.02E+08 3.71E+08 3.50E+08 3.34E+08 3.26E+08 3.16E+08 3.04E+08 2.87E+08 7.10E+08 4.30E+08 2.75E+08 3.91E+08 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  25.00  1.968  1.05E+11 5.79E+10 2.01E+12 2.37E+09 1.21E+09 5.88E+08 8.20E+08 1.17E+09 1.47E+09 1.67E+09 1.63E+09 1.57E+09 1.53E+09 1.56E+09 1.72E+09 1.87E+09 2.10E+09 2.21E+09 2.25E+09 2.12E+09 2.02E+09 1.89E+09 1.84E+09 1.81E+09 1.85E+09 1.89E+09 1.91E+09 1.90E+09 5.50E+09 3.49E+09 2.35E+09 3.58E+09 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  30.00  2.156  5.44E+12 2.08E+12 8.94E+13 4.72E+10 2.32E+10 8.64E+09 1.34E+10 2.11E+10 2.81E+10 3.22E+10 3.00E+10 2.79E+10 2.65E+10 2.74E+10 3.21E+10 3.73E+10 4.55E+10 5.05E+10 5.43E+10 5.20E+10 5.11E+10 4.92E+10 5.05E+10 5.34E+10 6.00E+10 6.73E+10 7.54E+10 8.28E+10 3.30E+11 2.29E+11 1.71E+11 2.99E+11 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  40.00  2.489  3.00E+16 5.99E+15 3.19E+17 1.87E+13 8.53E+12 1.86E+12 3.57E+12 6.86E+12 1.02E+13 1.20E+13 1.02E+13 8.80E+12 8.03E+12 8.49E+12 1.12E+13 1.47E+13 2.13E+13 2.65E+13 3.15E+13 3.12E+13 3.27E+13 3.33E+13 3.81E+13 4.63E+13 6.29E+13 8.58E+13 1.18E+14 1.58E+14 1.19E+15 9.87E+14 9.10E+14 2.09E+15 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  50.00  2.783  1.20E+17 1.20E+16 6.38E+17 3.73E+13 1.70E+13 3.72E+12 7.13E+12 1.37E+13 2.04E+13 2.40E+13 2.04E+13 1.76E+13 1.60E+13 1.69E+13 2.23E+13 2.95E+13 4.25E+13 5.30E+13 6.29E+13 6.24E+13 6.53E+13 6.66E+13 7.62E+13 9.25E+13 1.26E+14 1.71E+14 2.35E+14 3.15E+14 2.38E+15 1.97E+15 1.82E+15 4.18E+15 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  60.00  3.049  2.99E+17 2.39E+16 1.28E+18 7.45E+13 3.40E+13 7.42E+12 1.42E+13 2.74E+13 4.07E+13 4.80E+13 4.08E+13 3.51E+13 3.20E+13 3.38E+13 4.46E+13 5.88E+13 8.50E+13 1.06E+14 1.26E+14 1.25E+14 1.31E+14 1.33E+14 1.52E+14 1.85E+14 2.51E+14 3.43E+14 4.70E+14 6.30E+14 4.76E+15 3.95E+15 3.64E+15 8.37E+15 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  70.00  3.293  6.59E+17 4.79E+16 2.55E+18 1.49E+14 6.80E+13 1.48E+13 2.84E+13 5.46E+13 8.13E+13 9.59E+13 8.15E+13 7.00E+13 6.39E+13 6.76E+13 8.91E+13 1.18E+14 1.70E+14 2.12E+14 2.51E+14 2.49E+14 2.61E+14 2.66E+14 3.04E+14 3.70E+14 5.02E+14 6.85E+14 9.41E+14 1.26E+15 9.53E+15 7.90E+15 7.28E+15 1.67E+16 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  80.00  3.521  1.38E+18 9.58E+16 5.10E+18 2.97E+14 1.36E+14 2.95E+13 5.67E+13 1.09E+14 1.62E+14 1.92E+14 1.63E+14 1.40E+14 1.28E+14 1.35E+14 1.78E+14 2.35E+14 3.39E+14 4.23E+14 5.02E+14 4.98E+14 5.21E+14 5.32E+14 6.08E+14 7.39E+14 1.00E+15 1.37E+15 1.88E+15 2.52E+15 1.91E+16 1.58E+16 1.46E+16 3.35E+16 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  90.00  3.734  2.81E+18 1.91E+17 1.02E+19 5.94E+14 2.71E+14 5.90E+13 1.13E+14 2.18E+14 3.24E+14 3.83E+14 3.25E+14 2.79E+14 2.55E+14 2.69E+14 3.55E+14 4.69E+14 6.78E+14 8.45E+14 1.00E+15 9.96E+14 1.04E+15 1.06E+15 1.22E+15 1.48E+15 2.01E+15 2.74E+15 3.76E+15 5.04E+15 3.81E+16 3.16E+16 2.91E+16 6.69E+16 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 100.00  3.936  5.68E+18 3.83E+17 2.04E+19 1.19E+15 5.42E+14 1.18E+14 2.26E+14 4.35E+14 6.47E+14 7.64E+14 6.49E+14 5.58E+14 5.09E+14 5.38E+14 7.10E+14 9.37E+14 1.35E+15 1.69E+15 2.00E+15 1.99E+15 2.08E+15 2.12E+15 2.43E+15 2.95E+15 4.01E+15 5.48E+15 7.52E+15 1.01E+16 7.62E+16 6.31E+16 5.82E+16 1.34E+17 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 110.00  4.128  1.14E+19 7.66E+17 4.08E+19 2.37E+15 1.08E+15 2.35E+14 4.51E+14 8.69E+14 1.29E+15 1.53E+15 1.30E+15 1.11E+15 1.02E+15 1.07E+15 1.42E+15 1.87E+15 2.71E+15 3.37E+15 4.01E+15 3.98E+15 4.16E+15 4.24E+15 4.86E+15 5.90E+15 8.02E+15 1.09E+16 1.50E+16 2.01E+16 1.52E+17 1.26E+17 1.16E+17 2.68E+17 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 120.00  4.312  2.29E+19 1.53E+18 8.16E+19 4.73E+15 2.16E+15 4.68E+14 9.00E+14 1.73E+15 2.58E+15 3.05E+15 2.59E+15 2.22E+15 2.03E+15 2.15E+15 2.83E+15 3.74E+15 5.40E+15 6.74E+15 8.00E+15 7.95E+15 8.32E+15 8.48E+15 9.71E+15 1.18E+16 1.60E+16 2.19E+16 3.01E+16 4.03E+16 3.05E+17 2.53E+17 2.33E+17 5.35E+17 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 130.00  4.488  4.59E+19 3.06E+18 1.63E+20 9.45E+15 4.32E+15 9.35E+14 1.80E+15 3.46E+15 5.16E+15 6.09E+15 5.17E+15 4.44E+15 4.05E+15 4.28E+15 5.65E+15 7.47E+15 1.08E+16 1.35E+16 1.60E+16 1.59E+16 1.66E+16 1.69E+16 1.94E+16 2.36E+16 3.20E+16 4.38E+16 6.01E+16 8.05E+16 6.09E+17 5.05E+17 4.66E+17 1.07E+18 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 140.00  4.657  9.18E+19 6.12E+18 3.26E+20 1.89E+16 8.62E+15 1.86E+15 3.59E+15 6.92E+15 1.03E+16 1.22E+16 1.03E+16 8.87E+15 8.09E+15 8.55E+15 1.13E+16 1.49E+16 2.16E+16 2.69E+16 3.20E+16 3.17E+16 3.32E+16 3.39E+16 3.88E+16 4.71E+16 6.41E+16 8.75E+16 1.20E+17 1.61E+17 1.22E+18 1.01E+18 9.31E+17 2.14E+18 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 150.00  4.821  1.84E+20 1.22E+19 6.52E+20 3.77E+16 1.72E+16 3.72E+15 7.16E+15 1.38E+16 2.06E+16 2.43E+16 2.06E+16 1.77E+16 1.61E+16 1.71E+16 2.26E+16 2.98E+16 4.31E+16 5.37E+16 6.39E+16 6.34E+16 6.64E+16 6.77E+16 7.75E+16 9.42E+16 1.28E+17 1.75E+17 2.40E+17 3.22E+17 2.44E+18 2.02E+18 1.86E+18 4.28E+18 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 160.00  4.979  3.67E+20 2.45E+19 1.30E+21 7.53E+16 3.44E+16 7.43E+15 1.43E+16 2.76E+16 4.11E+16 4.85E+16 4.12E+16 3.54E+16 3.22E+16 3.41E+16 4.50E+16 5.95E+16 8.61E+16 1.07E+17 1.28E+17 1.27E+17 1.33E+17 1.35E+17 1.55E+17 1.88E+17 2.56E+17 3.50E+17 4.80E+17 6.44E+17 4.87E+18 4.04E+18 3.72E+18 8.56E+18 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 170.00  5.132  7.34E+20 4.89E+19 2.61E+21 1.50E+17 6.87E+16 1.48E+16 2.85E+16 5.51E+16 8.21E+16 9.69E+16 8.23E+16 7.06E+16 6.44E+16 6.81E+16 9.00E+16 1.19E+17 1.72E+17 2.15E+17 2.55E+17 2.53E+17 2.65E+17 2.70E+17 3.10E+17 3.76E+17 5.12E+17 6.99E+17 9.60E+17 1.29E+18 9.74E+18 8.08E+18 7.45E+18 1.71E+19 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 180.00  5.281  1.47E+21 9.79E+19 5.22E+21 3.01E+17 1.37E+17 2.96E+16 5.70E+16 1.10E+17 1.64E+17 1.93E+17 1.64E+17 1.41E+17 1.29E+17 1.36E+17 1.80E+17 2.37E+17 3.44E+17 4.29E+17 5.10E+17 5.06E+17 5.30E+17 5.40E+17 6.19E+17 7.52E+17 1.02E+18 1.40E+18 1.92E+18 2.57E+18 1.95E+19 1.61E+19 1.49E+19 3.42E+19 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 190.00  5.426  2.94E+21 1.96E+20 1.04E+22 6.00E+17 2.74E+17 5.90E+16 1.14E+17 2.20E+17 3.27E+17 3.86E+17 3.28E+17 2.81E+17 2.57E+17 2.71E+17 3.59E+17 4.74E+17 6.87E+17 8.57E+17 1.02E+18 1.01E+18 1.06E+18 1.08E+18 1.24E+18 1.50E+18 2.05E+18 2.79E+18 3.84E+18 5.15E+18 3.90E+19 3.23E+19 2.98E+19 6.85E+19 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 200.00  5.566  5.87E+21 3.91E+20 2.09E+22 1.20E+18 5.47E+17 1.18E+17 2.27E+17 4.39E+17 6.54E+17 7.72E+17 6.55E+17 5.62E+17 5.12E+17 5.42E+17 7.17E+17 9.47E+17 1.37E+18 1.71E+18 2.03E+18 2.02E+18 2.12E+18 2.16E+18 2.47E+18 3.01E+18 4.09E+18 5.58E+18 7.67E+18 1.03E+19 7.79E+19 6.46E+19 5.95E+19 1.37E+20 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 
                    *********************************************************************************
                    *  Z= 22 A= 71: Negative-parity Spin-dependent Level Density [MeV-1] for TI 71  *
                    *********************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT    J=01/2   J=03/2   J=05/2   J=07/2   J=09/2   J=11/2   J=13/2   J=15/2   J=17/2   J=19/2   J=21/2   J=23/2   J=25/2   J=27/2   J=29/2   J=31/2   J=33/2   J=35/2   J=37/2   J=39/2   J=41/2   J=43/2   J=45/2   J=47/2   J=49/2   J=51/2   J=53/2   J=55/2   J=57/2   J=59/2   J=61/2   J=63/2   J=65/2   J=67/2   J=69/2   J=71/2   J=73/2   J=75/2   J=77/2   J=79/2   J=81/2   J=83/2   J=85/2   J=87/2   J=89/2   J=91/2   J=93/2   J=95/2   J=97/2   J=99/2
   0.25  0.197  1.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.50  0.278  1.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
