                    *********************************************************************************
                    *  Z= 62 A=145: Positive-Parity Spin-dependent Level Density [MeV-1] for SM145  *
   9.50  0.826  8.53E+07 1.27E+08 1.74E+09 3.93E+06 7.72E+06 1.13E+07 1.31E+07 1.43E+07 1.42E+07 1.30E+07 1.19E+07 1.02E+07 7.95E+06 5.99E+06 4.44E+06 3.18E+06 2.15E+06 1.41E+06 8.81E+05 5.36E+05 3.16E+05 1.71E+05 9.51E+04 5.17E+04 2.81E+04 1.53E+04 8.64E+03 4.49E+03 2.61E+03 1.30E+03 8.29E+02 4.76E+02 1.41E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  10.00  0.848  1.85E+08 2.72E+08 3.77E+09 8.23E+06 1.62E+07 2.37E+07 2.77E+07 3.02E+07 3.02E+07 2.78E+07 2.56E+07 2.20E+07 1.73E+07 1.32E+07 9.86E+06 7.15E+06 4.87E+06 3.24E+06 2.06E+06 1.28E+06 7.68E+05 4.21E+05 2.41E+05 1.34E+05 7.41E+04 4.10E+04 2.39E+04 1.28E+04 7.26E+03 3.81E+03 2.42E+03 1.50E+03 3.98E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  11.00  0.889  9.34E+08 1.22E+09 1.74E+10 3.55E+07 6.98E+07 1.02E+08 1.20E+08 1.32E+08 1.33E+08 1.24E+08 1.15E+08 1.00E+08 8.00E+07 6.19E+07 4.71E+07 3.49E+07 2.43E+07 1.65E+07 1.08E+07 6.87E+06 4.28E+06 2.44E+06 1.45E+06 8.38E+05 4.80E+05 2.80E+05 1.65E+05 9.20E+04 5.47E+04 2.98E+04 1.76E+04 1.22E+04 3.56E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  12.00  0.929  4.22E+09 5.34E+09 7.75E+10 1.49E+08 2.93E+08 4.30E+08 5.09E+08 5.61E+08 5.70E+08 5.34E+08 5.02E+08 4.41E+08 3.57E+08 2.80E+08 2.16E+08 1.63E+08 1.16E+08 8.03E+07 5.37E+07 3.52E+07 2.25E+07 1.32E+07 8.12E+06 4.86E+06 2.87E+06 1.72E+06 1.06E+06 6.00E+05 3.64E+05 2.06E+05 1.24E+05 8.39E+04 2.79E+04 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  13.00  0.967  1.83E+10 2.29E+10 3.37E+11 6.23E+08 1.23E+09 1.81E+09 2.11E+09 2.33E+09 2.38E+09 2.27E+09 2.14E+09 1.89E+09 1.54E+09 1.23E+09 9.60E+08 7.33E+08 5.29E+08 3.75E+08 2.56E+08 1.72E+08 1.13E+08 6.77E+07 4.29E+07 2.64E+07 1.61E+07 9.90E+06 6.21E+06 3.64E+06 2.24E+06 1.30E+06 7.99E+05 5.47E+05 1.88E+05 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  14.00  1.003  7.71E+10 9.46E+10 1.42E+12 2.49E+09 4.92E+09 7.25E+09 8.49E+09 9.44E+09 9.67E+09 9.24E+09 8.79E+09 7.85E+09 6.45E+09 5.22E+09 4.13E+09 3.19E+09 2.34E+09 1.69E+09 1.17E+09 8.05E+08 5.39E+08 3.32E+08 2.16E+08 1.36E+08 8.46E+07 5.35E+07 3.43E+07 2.05E+07 1.29E+07 7.64E+06 4.77E+06 3.30E+06 1.19E+06 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  15.00  1.038  2.38E+11 2.27E+11 3.47E+12 5.67E+09 1.12E+10 1.65E+10 2.02E+10 2.22E+10 2.31E+10 2.18E+10 2.10E+10 1.89E+10 1.58E+10 1.29E+10 1.03E+10 8.02E+09 5.90E+09 4.31E+09 3.05E+09 2.10E+09 1.44E+09 9.00E+08 5.92E+08 3.81E+08 2.41E+08 1.54E+08 1.01E+08 6.19E+07 3.92E+07 2.38E+07 1.50E+07 1.04E+07 3.91E+06 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  16.00  1.073  6.23E+11 5.45E+11 8.49E+12 1.29E+10 2.56E+10 3.77E+10 4.79E+10 5.20E+10 5.51E+10 5.15E+10 5.00E+10 4.55E+10 3.87E+10 3.18E+10 2.57E+10 2.01E+10 1.49E+10 1.10E+10 7.94E+09 5.49E+09 3.84E+09 2.44E+09 1.62E+09 1.07E+09 6.84E+08 4.46E+08 2.94E+08 1.87E+08 1.19E+08 7.44E+07 4.73E+07 3.27E+07 1.28E+07 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  17.00  1.106  1.55E+12 1.31E+12 2.08E+13 2.94E+10 5.83E+10 8.60E+10 1.14E+11 1.22E+11 1.32E+11 1.22E+11 1.19E+11 1.09E+11 9.47E+10 7.84E+10 6.39E+10 5.05E+10 3.75E+10 2.79E+10 2.06E+10 1.43E+10 1.03E+10 6.62E+09 4.45E+09 2.99E+09 1.94E+09 1.29E+09 8.61E+08 5.64E+08 3.61E+08 2.32E+08 1.49E+08 1.03E+08 4.18E+07 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  18.00  1.138  3.78E+12 3.15E+12 5.10E+13 6.70E+10 1.33E+11 1.96E+11 2.71E+11 2.87E+11 3.14E+11 2.87E+11 2.84E+11 2.63E+11 2.32E+11 1.94E+11 1.59E+11 1.27E+11 9.44E+10 7.12E+10 5.37E+10 3.74E+10 2.74E+10 1.79E+10 1.22E+10 8.37E+09 5.53E+09 3.71E+09 2.52E+09 1.70E+09 1.09E+09 7.25E+08 4.69E+08 3.24E+08 1.37E+08 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  19.00  1.169  9.16E+12 7.60E+12 1.25E+14 1.52E+11 3.02E+11 4.48E+11 6.43E+11 6.74E+11 7.50E+11 6.78E+11 6.78E+11 6.33E+11 5.67E+11 4.78E+11 3.97E+11 3.18E+11 2.38E+11 1.81E+11 1.40E+11 9.78E+10 7.32E+10 4.86E+10 3.35E+10 2.34E+10 1.57E+10 1.07E+10 7.38E+09 5.14E+09 3.32E+09 2.26E+09 1.48E+09 1.02E+09 4.48E+08 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  20.00  1.199  2.21E+13 1.84E+13 3.09E+14 3.47E+11 6.89E+11 1.02E+12 1.53E+12 1.58E+12 1.79E+12 1.60E+12 1.62E+12 1.52E+12 1.39E+12 1.18E+12 9.89E+11 7.99E+11 5.99E+11 4.62E+11 3.63E+11 2.55E+11 1.95E+11 1.32E+11 9.20E+10 6.56E+10 4.46E+10 3.09E+10 2.16E+10 1.55E+10 1.01E+10 7.06E+09 4.65E+09 3.21E+09 1.47E+09 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  22.50  1.272  2.55E+14 1.68E+14 2.98E+15 2.72E+12 5.40E+12 8.02E+12 1.33E+13 1.34E+13 1.58E+13 1.37E+13 1.42E+13 1.37E+13 1.30E+13 1.13E+13 9.69E+12 7.97E+12 6.04E+12 4.79E+12 3.96E+12 2.82E+12 2.28E+12 1.60E+12 1.15E+12 8.61E+11 6.08E+11 4.38E+11 3.17E+11 2.46E+11 1.61E+11 1.22E+11 8.19E+10 5.65E+10 2.84E+10 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  25.00  1.341  2.40E+15 1.55E+15 2.92E+16 2.13E+13 4.23E+13 6.30E+13 1.16E+14 1.13E+14 1.39E+14 1.17E+14 1.25E+14 1.23E+14 1.22E+14 1.08E+14 9.49E+13 7.95E+13 6.09E+13 4.96E+13 4.32E+13 3.10E+13 2.65E+13 1.93E+13 1.43E+13 1.13E+13 8.29E+12 6.20E+12 4.64E+12 3.89E+12 2.59E+12 2.09E+12 1.44E+12 9.93E+11 5.50E+11 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  30.00  1.469  3.54E+17 1.39E+17 3.00E+18 1.30E+15 2.60E+15 3.89E+15 8.77E+15 8.06E+15 1.07E+16 8.61E+15 9.60E+15 9.92E+15 1.07E+16 9.91E+15 9.12E+15 7.92E+15 6.19E+15 5.32E+15 5.13E+15 3.77E+15 3.60E+15 2.83E+15 2.22E+15 1.95E+15 1.54E+15 1.24E+15 9.97E+14 9.74E+14 6.65E+14 6.19E+14 4.46E+14 3.07E+14 2.06E+14 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  40.00  1.696  3.41E+21 6.82E+20 1.20E+22 4.88E+18 9.81E+18 1.48E+19 5.03E+19 4.11E+19 6.45E+19 4.63E+19 5.71E+19 6.46E+19 8.28E+19 8.32E+19 8.40E+19 7.85E+19 1.84E+16 1.59E+16 1.53E+16 1.12E+16 1.07E+16 8.45E+15 6.64E+15 5.81E+15 4.60E+15 3.72E+15 2.98E+15 2.91E+15 1.99E+15 1.85E+15 1.33E+15 9.19E+14 6.18E+14 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  50.00  1.896  1.36E+22 1.36E+21 2.40E+22 9.76E+18 1.96E+19 2.97E+19 1.01E+20 8.21E+19 1.29E+20 9.27E+19 1.14E+20 1.29E+20 1.66E+20 1.66E+20 1.68E+20 1.57E+20 5.50E+16 4.73E+16 4.57E+16 3.36E+16 3.21E+16 2.52E+16 1.98E+16 1.74E+16 1.37E+16 1.11E+16 8.92E+15 8.72E+15 5.96E+15 5.55E+15 4.00E+15 2.75E+15 1.85E+15 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  60.00  2.077  3.41E+22 2.73E+21 4.80E+22 1.95E+19 3.92E+19 5.93E+19 2.01E+20 1.64E+20 2.58E+20 1.85E+20 2.28E+20 2.58E+20 3.31E+20 3.33E+20 3.36E+20 3.14E+20 1.64E+17 1.41E+17 1.36E+17 1.00E+17 9.57E+16 7.53E+16 5.92E+16 5.19E+16 4.11E+16 3.32E+16 2.67E+16 2.61E+16 1.78E+16 1.66E+16 1.20E+16 8.23E+15 5.54E+15 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  70.00  2.243  7.50E+22 5.46E+21 9.60E+22 3.90E+19 7.85E+19 1.19E+20 4.02E+20 3.29E+20 5.16E+20 3.71E+20 4.56E+20 5.16E+20 6.62E+20 6.65E+20 6.72E+20 6.28E+20 4.88E+17 4.20E+17 4.06E+17 2.99E+17 2.86E+17 2.25E+17 1.77E+17 1.55E+17 1.23E+17 9.94E+16 7.98E+16 7.81E+16 5.33E+16 4.97E+16 3.58E+16 2.46E+16 1.66E+16 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  80.00  2.398  1.57E+23 1.09E+22 1.92E+23 7.80E+19 1.57E+20 2.37E+20 8.04E+20 6.57E+20 1.03E+21 7.41E+20 9.13E+20 1.03E+21 1.32E+21 1.33E+21 1.34E+21 1.26E+21 1.45E+18 1.25E+18 1.21E+18 8.91E+17 8.53E+17 6.72E+17 5.29E+17 4.64E+17 3.67E+17 2.97E+17 2.39E+17 2.34E+17 1.60E+17 1.49E+17 1.07E+17 7.38E+16 4.97E+16 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  90.00  2.544  3.21E+23 2.18E+22 3.85E+23 1.56E+20 3.14E+20 4.74E+20 1.61E+21 1.31E+21 2.06E+21 1.48E+21 1.83E+21 2.07E+21 2.65E+21 2.66E+21 2.69E+21 2.51E+21 4.34E+18 3.73E+18 3.62E+18 2.66E+18 2.55E+18 2.01E+18 1.58E+18 1.39E+18 1.10E+18 8.88E+17 7.13E+17 6.99E+17 4.78E+17 4.46E+17 3.21E+17 2.21E+17 1.49E+17 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 100.00  2.681  6.48E+23 4.37E+22 7.70E+23 3.12E+20 6.28E+20 9.49E+20 3.22E+21 2.63E+21 4.13E+21 2.96E+21 3.65E+21 4.13E+21 5.30E+21 5.32E+21 5.38E+21 5.02E+21 1.29E+19 1.11E+19 1.08E+19 7.93E+18 7.60E+18 5.99E+18 4.72E+18 4.14E+18 3.28E+18 2.66E+18 2.13E+18 2.09E+18 1.43E+18 1.33E+18 9.61E+17 6.61E+17 4.46E+17 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 110.00  2.812  1.30E+24 8.75E+22 1.54E+24 6.24E+20 1.25E+21 1.90E+21 6.43E+21 5.25E+21 8.26E+21 5.93E+21 7.30E+21 8.26E+21 1.06E+22 1.06E+22 1.08E+22 1.00E+22 3.85E+19 3.32E+19 3.22E+19 2.37E+19 2.27E+19 1.79E+19 1.41E+19 1.24E+19 9.80E+18 7.94E+18 6.38E+18 6.26E+18 4.28E+18 3.99E+18 2.88E+18 1.98E+18 1.33E+18 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 120.00  2.937  2.62E+24 1.75E+23 3.09E+24 1.25E+21 2.51E+21 3.79E+21 1.29E+22 1.05E+22 1.65E+22 1.19E+22 1.46E+22 1.65E+22 2.12E+22 2.13E+22 2.15E+22 2.01E+22 1.15E+20 9.90E+19 9.60E+19 7.06E+19 6.77E+19 5.34E+19 4.21E+19 3.70E+19 2.93E+19 2.37E+19 1.91E+19 1.87E+19 1.28E+19 1.19E+19 8.61E+18 5.92E+18 4.00E+18 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 130.00  3.057  5.25E+24 3.51E+23 6.21E+24 2.49E+21 5.02E+21 7.59E+21 2.57E+22 2.10E+22 3.30E+22 2.37E+22 2.92E+22 3.30E+22 4.24E+22 4.26E+22 4.30E+22 4.02E+22 3.42E+20 2.95E+20 2.86E+20 2.11E+20 2.02E+20 1.60E+20 1.26E+20 1.10E+20 8.76E+19 7.10E+19 5.71E+19 5.60E+19 3.83E+19 3.58E+19 2.58E+19 1.77E+19 1.20E+19 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 140.00  3.173  1.05E+25 7.04E+23 1.25E+25 4.99E+21 1.00E+22 1.52E+22 5.15E+22 4.20E+22 6.60E+22 4.74E+22 5.84E+22 6.61E+22 8.47E+22 8.51E+22 8.60E+22 8.04E+22 1.02E+21 8.80E+20 8.55E+20 6.29E+20 6.04E+20 4.76E+20 3.76E+20 3.30E+20 2.62E+20 2.12E+20 1.71E+20 1.68E+20 1.15E+20 1.07E+20 7.71E+19 5.31E+19 3.59E+19 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 150.00  3.284  2.11E+25 1.41E+24 2.52E+25 9.98E+21 2.01E+22 3.03E+22 1.03E+23 8.40E+22 1.32E+23 9.48E+22 1.17E+23 1.32E+23 1.69E+23 1.70E+23 1.72E+23 1.61E+23 3.04E+21 2.62E+21 2.55E+21 1.88E+21 1.80E+21 1.42E+21 1.12E+21 9.87E+20 7.83E+20 6.35E+20 5.11E+20 5.01E+20 3.43E+20 3.20E+20 2.31E+20 1.59E+20 1.07E+20 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 160.00  3.392  4.24E+25 2.85E+24 5.12E+25 1.99E+22 4.01E+22 6.07E+22 2.06E+23 1.68E+23 2.64E+23 1.90E+23 2.33E+23 2.64E+23 3.39E+23 3.41E+23 3.44E+23 3.21E+23 9.05E+21 7.82E+21 7.60E+21 5.60E+21 5.38E+21 4.25E+21 3.35E+21 2.95E+21 2.34E+21 1.90E+21 1.53E+21 1.50E+21 1.03E+21 9.59E+20 6.91E+20 4.76E+20 3.22E+20 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 170.00  3.496  8.54E+25 5.75E+24 1.04E+26 3.99E+22 8.02E+22 1.21E+23 4.11E+23 3.36E+23 5.28E+23 3.79E+23 4.67E+23 5.28E+23 6.78E+23 6.81E+23 6.88E+23 6.43E+23 2.70E+22 2.33E+22 2.27E+22 1.67E+22 1.61E+22 1.27E+22 1.00E+22 8.81E+21 6.99E+21 5.68E+21 4.57E+21 4.49E+21 3.07E+21 2.87E+21 2.07E+21 1.42E+21 9.63E+20 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 180.00  3.597  1.73E+26 1.17E+25 2.15E+26 7.98E+22 1.60E+23 2.43E+23 8.23E+23 6.72E+23 1.06E+24 7.58E+23 9.34E+23 1.06E+24 1.36E+24 1.36E+24 1.38E+24 1.29E+24 8.04E+22 6.95E+22 6.77E+22 4.98E+22 4.79E+22 3.79E+22 2.99E+22 2.63E+22 2.09E+22 1.70E+22 1.37E+22 1.34E+22 9.18E+21 8.59E+21 6.19E+21 4.26E+21 2.88E+21 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 190.00  3.696  3.50E+26 2.38E+25 4.48E+26 1.60E+23 3.21E+23 4.85E+23 1.65E+24 1.34E+24 2.11E+24 1.52E+24 1.87E+24 2.11E+24 2.71E+24 2.72E+24 2.75E+24 2.57E+24 2.40E+23 2.07E+23 2.02E+23 1.49E+23 1.43E+23 1.13E+23 8.93E+22 7.87E+22 6.25E+22 5.07E+22 4.08E+22 4.02E+22 2.75E+22 2.57E+22 1.85E+22 1.28E+22 8.64E+21 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 200.00  3.792  7.15E+26 4.91E+25 9.49E+26 3.19E+23 6.42E+23 9.70E+23 3.29E+24 2.69E+24 4.22E+24 3.03E+24 3.73E+24 4.23E+24 5.42E+24 5.45E+24 5.50E+24 5.14E+24 7.14E+23 6.18E+23 6.02E+23 4.43E+23 4.27E+23 3.38E+23 2.67E+23 2.35E+23 1.87E+23 1.52E+23 1.22E+23 1.20E+23 8.22E+22 7.70E+22 5.55E+22 3.82E+22 2.59E+22 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 
                    *********************************************************************************
                    *  Z= 62 A=155: Positive-Parity Spin-dependent Level Density [MeV-1] for SM155  *
                    *********************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT    J=01/2   J=03/2   J=05/2   J=07/2   J=09/2   J=11/2   J=13/2   J=15/2   J=17/2   J=19/2   J=21/2   J=23/2   J=25/2   J=27/2   J=29/2   J=31/2   J=33/2   J=35/2   J=37/2   J=39/2   J=41/2   J=43/2   J=45/2   J=47/2   J=49/2   J=51/2   J=53/2   J=55/2   J=57/2   J=59/2   J=61/2   J=63/2   J=65/2   J=67/2   J=69/2   J=71/2   J=73/2   J=75/2   J=77/2   J=79/2   J=81/2   J=83/2   J=85/2   J=87/2   J=89/2   J=91/2   J=93/2   J=95/2   J=97/2   J=99/2
   0.25  0.133  1.00E+00 7.90E+00 5.32E+01 0.00E+00 1.67E+00 3.19E+00 1.52E+00 1.52E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.50  0.188  4.00E+00 1.55E+01 1.38E+02 0.00E+00 1.67E+00 3.19E+00 3.04E+00 3.04E+00 3.04E+00 1.52E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.75  0.231  1.00E+01 2.63E+01 2.67E+02 0.00E+00 3.33E+00 4.71E+00 3.04E+00 4.57E+00 3.04E+00 3.04E+00 3.04E+00 1.52E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
