                    *********************************************************************************
                    *  Z= 21 A= 35: Positive-Parity Spin-dependent Level Density [MeV-1] for SC 35  *
   7.50  1.086  3.28E+05 3.98E+05 3.47E+06 3.32E+04 3.31E+04 7.34E+04 5.96E+04 6.17E+04 4.05E+04 3.11E+04 2.30E+04 1.83E+04 1.34E+04 9.55E+03 1.24E+03 5.17E+01 2.84E-03 2.83E-03 2.36E-03 1.92E-03 1.75E-03 1.35E-03 1.17E-03 1.07E-03 8.09E-04 6.30E-04 4.35E-04 2.64E-04 1.69E-04 1.43E-04 1.15E-04 5.71E-05 5.95E-05 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   8.00  1.121  6.06E+05 7.14E+05 6.14E+06 5.76E+04 5.78E+04 1.32E+05 1.09E+05 1.14E+05 7.69E+04 5.82E+04 4.17E+04 3.31E+04 2.52E+04 7.58E+03 8.90E+02 5.83E+01 5.24E-03 4.78E-03 4.41E-03 3.88E-03 2.95E-03 2.68E-03 2.04E-03 1.72E-03 1.59E-03 1.26E-03 1.01E-03 7.37E-04 5.21E-04 3.00E-04 1.83E-04 1.47E-04 1.67E-04 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   8.50  1.156  1.11E+06 1.29E+06 1.10E+07 1.06E+05 1.05E+05 2.38E+05 1.93E+05 2.05E+05 1.41E+05 1.09E+05 7.52E+04 6.12E+04 4.61E+04 7.81E+03 7.72E+02 3.50E+01 8.40E-03 8.13E-03 7.38E-03 6.80E-03 6.31E-03 4.90E-03 4.32E-03 3.48E-03 2.67E-03 2.27E-03 1.88E-03 1.56E-03 1.15E-03 8.73E-04 5.88E-04 4.00E-04 4.40E-04 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   9.00  1.189  2.01E+06 2.31E+06 1.98E+07 1.91E+05 1.90E+05 4.27E+05 3.40E+05 3.62E+05 2.50E+05 2.02E+05 1.39E+05 1.13E+05 8.47E+04 1.24E+04 1.79E+03 7.17E+01 3.35E+00 1.45E-02 1.33E-02 1.12E-02 1.03E-02 9.69E-03 8.23E-03 7.00E-03 5.79E-03 4.57E-03 3.44E-03 2.76E-03 2.13E-03 1.74E-03 1.42E-03 1.02E-03 1.38E-03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   9.50  1.222  3.59E+06 4.00E+06 3.32E+07 3.37E+05 3.36E+05 7.57E+05 6.04E+05 6.39E+05 4.40E+05 3.63E+05 2.55E+05 2.07E+05 5.60E+04 6.66E+03 9.68E+02 4.00E+01 1.69E+00 2.63E-02 2.33E-02 2.19E-02 1.90E-02 1.67E-02 1.48E-02 1.28E-02 1.10E-02 9.27E-03 7.42E-03 5.47E-03 4.35E-03 3.19E-03 2.47E-03 2.16E-03 3.66E-03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  10.00  1.254  6.35E+06 7.04E+06 5.86E+07 5.84E+05 5.80E+05 1.32E+06 1.07E+06 1.14E+06 7.80E+05 6.43E+05 4.63E+05 3.74E+05 7.82E+04 1.24E+04 1.55E+03 6.17E+01 5.05E+00 4.33E-02 4.16E-02 3.83E-02 3.56E-02 3.14E-02 2.69E-02 2.32E-02 1.99E-02 1.64E-02 1.41E-02 1.17E-02 8.82E-03 6.97E-03 5.35E-03 4.27E-03 7.69E-03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  11.00  1.315  2.01E+07 2.04E+07 1.63E+08 1.72E+06 1.72E+06 3.96E+06 3.21E+06 3.48E+06 2.41E+06 1.99E+06 1.44E+06 4.12E+05 8.56E+04 1.44E+04 1.57E+03 9.85E+01 5.14E+00 1.30E-01 1.23E-01 1.15E-01 1.05E-01 9.64E-02 8.62E-02 7.79E-02 6.75E-02 5.67E-02 4.85E-02 3.93E-02 3.20E-02 2.66E-02 2.25E-02 1.95E-02 3.56E-02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  12.00  1.373  5.88E+07 5.71E+07 4.34E+08 5.02E+06 5.00E+06 1.16E+07 9.40E+06 1.03E+07 7.17E+06 6.02E+06 1.93E+06 5.52E+05 1.17E+05 1.83E+04 2.54E+03 1.37E+02 3.72E+00 3.73E-01 3.62E-01 3.42E-01 3.22E-01 2.93E-01 2.65E-01 2.37E-01 2.07E-01 1.82E-01 1.58E-01 1.35E-01 1.15E-01 9.68E-02 8.32E-02 7.27E-02 1.45E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  13.00  1.429  1.64E+08 1.53E+08 1.09E+09 1.45E+07 1.44E+07 3.29E+07 2.72E+07 2.98E+07 2.10E+07 9.11E+06 2.85E+06 8.33E+05 1.75E+05 3.12E+04 3.75E+03 3.68E+02 1.28E+01 2.74E+00 1.04E+00 9.88E-01 9.28E-01 8.62E-01 7.95E-01 7.27E-01 6.56E-01 5.88E-01 5.16E-01 4.45E-01 3.79E-01 3.27E-01 2.94E-01 2.69E-01 5.60E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  14.00  1.483  4.15E+08 3.51E+08 2.20E+09 4.04E+07 4.02E+07 9.18E+07 7.62E+07 6.11E+07 2.50E+07 1.12E+07 3.24E+06 1.13E+06 2.22E+05 4.32E+04 5.34E+03 5.85E+02 1.63E+01 4.56E+00 2.82E+00 2.72E+00 2.60E+00 2.46E+00 2.30E+00 2.12E+00 1.93E+00 1.73E+00 1.55E+00 1.37E+00 1.20E+00 1.06E+00 9.83E-01 9.06E-01 1.96E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  15.00  1.535  7.89E+08 3.97E+08 2.05E+09 6.93E+07 6.91E+07 1.31E+08 5.46E+07 4.74E+07 1.38E+07 8.78E+06 1.95E+06 9.05E+05 1.34E+05 3.69E+04 3.52E+03 4.73E+02 1.89E+01 4.87E+00 4.80E+00 4.67E+00 4.49E+00 4.28E+00 4.02E+00 3.75E+00 3.44E+00 3.14E+00 2.84E+00 2.54E+00 2.23E+00 2.02E+00 1.88E+00 1.76E+00 3.92E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  16.00  1.586  1.25E+09 5.16E+08 2.22E+09 1.19E+08 1.19E+08 1.86E+08 3.91E+07 3.68E+07 7.63E+06 6.86E+06 1.17E+06 7.23E+05 8.07E+04 3.16E+04 2.32E+03 3.61E+02 2.15E+01 5.18E+00 6.79E+00 6.62E+00 6.38E+00 6.10E+00 5.73E+00 5.38E+00 4.96E+00 4.55E+00 4.14E+00 3.71E+00 3.26E+00 2.97E+00 2.79E+00 2.61E+00 5.89E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  17.00  1.634  1.87E+09 7.41E+08 2.73E+09 2.04E+08 2.04E+08 2.65E+08 2.80E+07 2.85E+07 4.22E+06 5.36E+06 7.02E+05 5.78E+05 4.87E+04 2.70E+04 1.53E+03 2.49E+02 2.42E+01 5.50E+00 8.77E+00 8.57E+00 8.27E+00 7.92E+00 7.45E+00 7.00E+00 6.47E+00 5.96E+00 5.43E+00 4.87E+00 4.30E+00 3.92E+00 3.69E+00 3.47E+00 7.85E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  18.00  1.682  2.81E+09 1.13E+09 3.73E+09 3.51E+08 3.50E+08 3.78E+08 2.01E+07 2.21E+07 2.33E+06 4.19E+06 4.22E+05 4.62E+05 2.94E+04 2.31E+04 1.00E+03 1.38E+02 2.68E+01 5.81E+00 1.08E+01 1.05E+01 1.02E+01 9.74E+00 9.17E+00 8.63E+00 7.99E+00 7.37E+00 6.73E+00 6.04E+00 5.33E+00 4.87E+00 4.59E+00 4.32E+00 9.82E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  19.00  1.728  4.26E+09 1.78E+09 5.42E+09 6.03E+08 6.01E+08 5.38E+08 1.44E+07 1.72E+07 1.29E+06 3.28E+06 2.53E+05 3.69E+05 1.77E+04 1.97E+04 6.61E+02 2.59E+01 2.95E+01 6.12E+00 1.27E+01 1.25E+01 1.21E+01 1.16E+01 1.09E+01 1.03E+01 9.50E+00 8.78E+00 8.02E+00 7.21E+00 6.37E+00 5.82E+00 5.49E+00 5.18E+00 1.18E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  20.00  1.773  6.58E+09 2.86E+09 8.21E+09 1.04E+09 1.03E+09 7.67E+08 1.03E+07 1.33E+07 7.10E+05 2.56E+06 1.52E+05 2.95E+05 1.07E+04 1.69E+04 3.18E+02 0.00E+00 3.21E+01 6.43E+00 1.47E+01 1.44E+01 1.39E+01 1.34E+01 1.26E+01 1.19E+01 1.10E+01 1.02E+01 9.32E+00 8.37E+00 7.40E+00 6.78E+00 6.40E+00 6.03E+00 1.37E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  22.50  1.880  2.25E+10 9.86E+09 2.54E+10 4.00E+09 3.99E+09 1.86E+09 4.48E+06 7.05E+06 1.61E+05 1.39E+06 4.25E+04 1.68E+05 3.02E+03 1.14E+04 0.00E+00 0.00E+00 3.87E+01 7.21E+00 1.97E+01 1.93E+01 1.87E+01 1.79E+01 1.69E+01 1.59E+01 1.48E+01 1.37E+01 1.26E+01 1.13E+01 9.99E+00 9.16E+00 8.65E+00 8.17E+00 1.87E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  25.00  1.982  7.91E+10 3.54E+10 8.43E+10 1.55E+10 1.54E+10 4.50E+09 1.94E+06 3.73E+06 3.65E+04 7.49E+05 1.19E+04 9.62E+04 8.52E+02 7.72E+03 0.00E+00 0.00E+00 4.53E+01 7.99E+00 2.46E+01 2.42E+01 2.34E+01 2.25E+01 2.12E+01 2.00E+01 1.86E+01 1.72E+01 1.58E+01 1.42E+01 1.26E+01 1.15E+01 1.09E+01 1.03E+01 2.36E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  30.00  2.171  1.39E+12 4.88E+11 1.05E+12 2.31E+11 2.30E+11 2.64E+10 3.67E+05 1.05E+06 1.87E+03 2.19E+05 9.27E+02 3.14E+04 0.00E+00 3.53E+03 0.00E+00 0.00E+00 5.85E+01 9.55E+00 3.46E+01 3.39E+01 3.28E+01 3.16E+01 2.98E+01 2.81E+01 2.62E+01 2.43E+01 2.23E+01 2.00E+01 1.78E+01 1.63E+01 1.54E+01 1.46E+01 3.34E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  40.00  2.507  5.23E+14 1.04E+14 2.10E+14 5.16E+13 5.14E+13 9.06E+11 1.31E+04 8.26E+04 4.95E+00 1.87E+04 0.00E+00 3.33E+03 0.00E+00 7.36E+02 0.00E+00 0.00E+00 8.49E+01 1.27E+01 5.44E+01 5.34E+01 5.18E+01 4.98E+01 4.69E+01 4.44E+01 4.13E+01 3.84E+01 3.52E+01 3.17E+01 2.81E+01 2.58E+01 2.44E+01 2.31E+01 5.30E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  50.00  2.803  2.23E+15 2.37E+14 5.66E+14 1.03E+14 1.03E+14 3.12E+13 4.66E+02 6.51E+03 0.00E+00 1.60E+03 0.00E+00 3.54E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 1.11E+02 1.58E+01 7.42E+01 7.29E+01 7.07E+01 6.80E+01 6.41E+01 6.07E+01 5.65E+01 5.25E+01 4.82E+01 4.34E+01 3.84E+01 3.53E+01 3.35E+01 3.17E+01 7.26E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  60.00  3.071  1.08E+16 1.48E+15 6.18E+15 2.05E+14 2.05E+14 1.07E+15 0.00E+00 5.13E+02 0.00E+00 1.36E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 1.38E+02 1.89E+01 9.41E+01 9.24E+01 8.96E+01 8.61E+01 8.12E+01 7.69E+01 7.16E+01 6.66E+01 6.11E+01 5.51E+01 4.88E+01 4.49E+01 4.25E+01 4.02E+01 9.23E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  70.00  3.317  2.07E+17 3.77E+16 1.86E+17 4.10E+14 4.08E+14 3.68E+16 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 1.64E+02 2.20E+01 1.14E+02 1.12E+02 1.08E+02 1.04E+02 9.84E+01 9.32E+01 8.68E+01 8.07E+01 7.41E+01 6.67E+01 5.91E+01 5.44E+01 5.15E+01 4.88E+01 1.12E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  80.00  3.546  6.74E+18 1.27E+18 6.34E+18 8.18E+14 8.15E+14 1.27E+18 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 1.90E+02 2.52E+01 1.34E+02 1.31E+02 1.27E+02 1.23E+02 1.16E+02 1.09E+02 1.02E+02 9.48E+01 8.70E+01 7.84E+01 6.95E+01 6.39E+01 6.05E+01 5.73E+01 1.32E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  90.00  3.761  2.31E+20 4.36E+19 2.18E+20 1.63E+15 1.63E+15 4.36E+19 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 2.17E+02 2.83E+01 1.54E+02 1.51E+02 1.46E+02 1.41E+02 1.33E+02 1.26E+02 1.17E+02 1.09E+02 1.00E+02 9.01E+01 7.98E+01 7.34E+01 6.95E+01 6.58E+01 1.51E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 100.00  3.964  7.94E+21 1.50E+21 7.49E+21 3.26E+15 3.24E+15 1.50E+21 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 2.43E+02 3.14E+01 1.73E+02 1.70E+02 1.65E+02 1.59E+02 1.50E+02 1.42E+02 1.32E+02 1.23E+02 1.13E+02 1.02E+02 9.02E+01 8.29E+01 7.86E+01 7.44E+01 1.71E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 110.00  4.158  2.73E+23 5.15E+22 2.57E+23 6.50E+15 6.47E+15 5.15E+22 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 2.70E+02 3.45E+01 1.93E+02 1.90E+02 1.84E+02 1.77E+02 1.67E+02 1.58E+02 1.47E+02 1.37E+02 1.26E+02 1.13E+02 1.01E+02 9.25E+01 8.76E+01 8.29E+01 1.90E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 120.00  4.342  9.38E+24 1.77E+24 8.85E+24 1.30E+16 1.29E+16 1.77E+24 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 2.96E+02 3.76E+01 2.13E+02 2.09E+02 2.03E+02 1.95E+02 1.84E+02 1.75E+02 1.63E+02 1.51E+02 1.39E+02 1.25E+02 1.11E+02 1.02E+02 9.66E+01 9.15E+01 2.10E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 130.00  4.520  3.23E+26 6.09E+25 3.04E+26 2.59E+16 2.58E+16 6.09E+25 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 3.22E+02 4.08E+01 2.33E+02 2.29E+02 2.22E+02 2.13E+02 2.01E+02 1.91E+02 1.78E+02 1.65E+02 1.52E+02 1.37E+02 1.21E+02 1.12E+02 1.06E+02 1.00E+02 2.30E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 140.00  4.690  1.11E+28 2.09E+27 1.05E+28 5.17E+16 5.15E+16 2.09E+27 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 3.49E+02 4.39E+01 2.53E+02 2.48E+02 2.41E+02 2.32E+02 2.18E+02 2.07E+02 1.93E+02 1.79E+02 1.65E+02 1.48E+02 1.32E+02 1.21E+02 1.15E+02 1.09E+02 2.49E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 150.00  4.855  3.81E+29 7.19E+28 3.60E+29 1.03E+17 1.03E+17 7.19E+28 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 3.75E+02 4.70E+01 2.73E+02 2.68E+02 2.60E+02 2.50E+02 2.36E+02 2.23E+02 2.08E+02 1.93E+02 1.78E+02 1.60E+02 1.42E+02 1.31E+02 1.24E+02 1.17E+02 2.69E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 160.00  5.014  1.31E+31 2.47E+30 1.24E+31 2.06E+17 2.05E+17 2.47E+30 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 4.01E+02 5.01E+01 2.92E+02 2.87E+02 2.79E+02 2.68E+02 2.53E+02 2.40E+02 2.23E+02 2.08E+02 1.91E+02 1.72E+02 1.52E+02 1.40E+02 1.33E+02 1.26E+02 2.89E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 170.00  5.169  4.51E+32 8.50E+31 4.25E+32 4.10E+17 4.09E+17 8.50E+31 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 4.28E+02 5.33E+01 3.12E+02 3.07E+02 2.98E+02 2.86E+02 2.70E+02 2.56E+02 2.38E+02 2.22E+02 2.04E+02 1.83E+02 1.63E+02 1.50E+02 1.42E+02 1.34E+02 3.08E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 180.00  5.318  1.55E+34 2.92E+33 1.46E+34 8.19E+17 8.16E+17 2.92E+33 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 4.54E+02 5.64E+01 3.32E+02 3.26E+02 3.16E+02 3.04E+02 2.87E+02 2.72E+02 2.53E+02 2.36E+02 2.17E+02 1.95E+02 1.73E+02 1.59E+02 1.51E+02 1.43E+02 3.28E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 190.00  5.464  5.33E+35 1.01E+35 5.03E+35 1.63E+18 1.63E+18 1.01E+35 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 4.81E+02 5.95E+01 3.52E+02 3.46E+02 3.35E+02 3.23E+02 3.04E+02 2.88E+02 2.69E+02 2.50E+02 2.29E+02 2.07E+02 1.83E+02 1.69E+02 1.60E+02 1.51E+02 3.48E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 200.00  5.606  1.83E+37 3.46E+36 1.73E+37 3.26E+18 3.25E+18 3.46E+36 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 5.07E+02 6.26E+01 3.72E+02 3.65E+02 3.54E+02 3.41E+02 3.21E+02 3.05E+02 2.84E+02 2.64E+02 2.42E+02 2.18E+02 1.94E+02 1.78E+02 1.69E+02 1.60E+02 3.67E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 
                    *********************************************************************************
                    *  Z= 21 A= 70: Negative-parity Spin-dependent Level Density [MeV-1] for SC 70  *
                    *********************************************************************************
